scene_variant,geometry_seed,measurement_seed,block_id,perturbation_type,direction_id,registration_path,amplitude,amplitude_unit,successful_trials,total_trials,raw_probability,wilson_lower_95,wilson_upper_95
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_02,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_03,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,10.0,deg,4,5,0.8,0.3755346297625255,0.9637758913675698
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_04,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_05,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,10.0,deg,4,5,0.8,0.3755346297625255,0.9637758913675698
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_06,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,10.0,deg,4,5,0.8,0.3755346297625255,0.9637758913675698
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_07,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_08,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_09,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_10,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,frozen_jacobian,20.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,0.5,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,1.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,2.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,5.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,10.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,ico_11,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,neg_x,frozen_jacobian,0.0,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,neg_x,frozen_jacobian,0.25,deg,5,5,1.0,0.5655175352168254,1.0
REPEATED_STRUCTURE,1103,2101,dev::REPEATED_STRUCTURE::g1103::m2101,rotation,neg_x,frozen_jacobian,0.5,deg,5,5,1.0,0.5655175352168254,1.0
